Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Author (product.metafields.custom.author),Binding (product.metafields.custom.binding),Canonical Handle (product.metafields.custom.canonical_handle),Inventory Log (product.metafields.custom.inventory_log),Language (product.metafields.custom.language),Location (product.metafields.custom.location),Non-Alcoholic (product.metafields.custom.non_alcoholic),Preorder Override Date (product.metafields.custom.preorder_override_date),Product Details (product.metafields.custom.product_details),Publication Date (product.metafields.custom.pub_date),Cuisine (product.metafields.custom.region),Reserve (product.metafields.custom.reserve),Shelf (product.metafields.custom.shelf),Specialization (product.metafields.custom.special),Special Diet (product.metafields.custom.special_diet),Spirits (product.metafields.custom.spirits),Wine (product.metafields.custom.wine),Growave raw rating (product.metafields.growave.raw_rating_string),Growave rounded rating (product.metafields.growave.rounded_rating_string),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Art style (product.metafields.shopify.art-style),Book cover type (product.metafields.shopify.book-cover-type),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Fabric (product.metafields.shopify.fabric),Genre (product.metafields.shopify.genre),Headwear features (product.metafields.shopify.headwear-features),Language version (product.metafields.shopify.language-version),Material (product.metafields.shopify.material),Media access (product.metafields.shopify.media-access),Media theme (product.metafields.shopify.media-theme),Medium (product.metafields.shopify.medium),Publication frequency (product.metafields.shopify.publication-frequency),Signature placement (product.metafields.shopify.signature-placement),Target audience (product.metafields.shopify.target-audience),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
the-korean-vegan-homemade,The Korean Vegan Homemade: Recipes and Stories from My Kitchen,"<p data-start=""0"" data-end=""156""><strong>We do not have signed copies of this book.</strong></p>
<p data-start=""0"" data-end=""156"">Inventive, plant-based Korean cooking for cooks who like clear techniques and playful, cross-cultural flavor.</p>
<p data-start=""158"" data-end=""429"">Joanne Lee Molinaro cooks with a double lens: she “veganizes” Korean staples and “Koreanizes” everything else. An opening pantry chapter sets you up to improvise with a kelp-and-mushroom “fishy” sauce, crisp kimchis, and homemade <em>garaetteok </em>for stir-fries and <em>tteokbokki</em>.</p>
<p data-start=""431"" data-end=""690"">Her personal recipes carry the stories that shaped them—<em>gosari namul moochim</em> made from foraged bracken fiddleheads her grandmother loved to hunt, broccoli tofu nuggets devised to win over a picky nephew, and kibimbap that invites mixing textures at the table.</p>
<p data-start=""692"" data-end=""1005"" data-is-last-node="""" data-is-only-node="""">There’s plenty of weeknight practicality alongside family voice, like a crispy eggplant method learned from an aunt who declares, “oh my god that’s amazing!!” when it hits right. Techniques are straightforward, ingredients are explained with smart substitutions, and the flavors travel without losing their roots.</p>
<p>Hardcover. Color photographs throughout.</p>",AVY,Media > Books > Print Books,BOOK,"10-14-2025, C, Fall 2025, Ln_En, preorder, Sd_Vg",true,Title,Default Title,,,,,,,,Joanne Molinaro,2267.96185,shopify,continue,manual,40.00,,true,true,,,,,'9780593541296,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9780593541296_1_2da802bb-25a3-472c-bfcd-4971dc2b72df.jpg?v=1749569615,1,Book Cover: The Korean Vegan: Homemade: Recipes and Stories from My Kitchen,false,The Korean Vegan | Kitchen Arts & Letters,"Korean Vegan Joanne Molinaro shares her most loved homemade recipes, blending Korean tradition with global flavors and heartwarming stories.",543543,,,,,,,,,,,Joanne Molinaro,Hardcover,,,English,,,,,'2025-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
the-korean-vegan-homemade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9780593541296_2_efb52e8b-ab96-46d8-be77-62f5bac03289.jpg?v=1749569615,2,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-korean-vegan-homemade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9780593541296_3_067456c2-eff5-4f4e-a001-170a5207b506.jpg?v=1749569615,3,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-korean-vegan-homemade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9780593541296_4_567c099f-06b0-489b-a6b6-0751cc70012d.jpg?v=1749569615,4,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-korean-vegan-homemade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9780593541296_5_c97ef9cc-5a54-40d9-9e21-df729288e737.jpg?v=1749569615,5,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-king-cookbook,The King Cookbook,"<p data-end=""495"" data-start=""190"">Not every restaurant cookbook captures the spirit of its kitchen—but this one does. The food at King, a small New York City restaurant opened in 2016, is grounded in home cooking traditions from Italy, France, and England. The recipes feel personal, shaped by experience and intuition, not just technique.</p>
<p data-end=""771"" data-start=""497"">Written by Clare de Boer, Jess Shadbolt, and Annie Shi, the book is one of the rare restaurant volumes that doesn’t ask home cooks to compromise. It encourages thoughtful cooking—less about speed, more about rhythm—with dishes that range from familiar to quietly surprising:</p>
<ul data-end=""1114"" data-start=""773"">
<li data-end=""830"" data-start=""773"">
<p data-end=""830"" data-start=""775"">Ribollita, pot-au-feu, and other cold-weather staples</p>
</li>
<li data-end=""890"" data-start=""831"">
<p data-end=""890"" data-start=""833"">Pork chops roasted with cherries, thyme, and prosciutto</p>
</li>
<li data-end=""921"" data-start=""891"">
<p data-end=""921"" data-start=""893"">Fava beans braised in milk</p>
</li>
<li data-end=""996"" data-start=""922"">
<p data-end=""996"" data-start=""924"">Carta di musica, King’s signature flatbread, with a chapter of its own</p>
</li>
<li data-end=""1068"" data-start=""997"">
<p data-end=""1068"" data-start=""999"">Rabbit, with guidance for stewing, frying, or tucking it into a pie</p>
</li>
<li data-end=""1114"" data-start=""1069"">
<p data-end=""1114"" data-start=""1071"">Huckleberry galette and Pernod semifreddo</p>
</li>
</ul>
<p data-end=""1350"" data-start=""1116"">Illustrated sequences walk readers through key techniques, including shaping fresh pasta, searing steak, and breaking down a rabbit. These drawings echo the restaurant’s minimalist aesthetic while making the recipes more approachable.</p>
<p data-end=""1517"" data-start=""1352"">A section of seasonal menus rounds out the book, reflecting the restaurant’s daily practice of writing menus by hand and building meals around what’s best right now.</p>
<p data-end=""1721"" data-start=""1519"">This is a cookbook for people who like to cook: those who find satisfaction in the process and don’t mind dishes that ask for attention. </p>
<p>Hardcover. Color photographs throughout.</p>",FLAT,Media > Books > Print Books,BOOK,"11-04-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,"Clare de Boer, Jess Shadbolt, and Annie Shi",1814.36948,shopify,continue,manual,39.99,,true,true,,,,,'9781250868701,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781250868701_1_8b10e378-574e-4b4d-ac07-62e1aac20726.jpg?v=1749569608,1,Book Cover: The King Cookbook,false,The King Cookbook | Kitchen Arts & Letters,"Simple, elegant seasonal recipes inspired by Southern France and Italy, for vibrant home cooking and lavish feasts.",543543,,,,,,,,,,,"Annie Shi, Clare de Boer and Jess Shadbolt",Hardcover,,,English,United States,,,,'2025-11-04,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
the-heart-shaped-tin,"The Heart-Shaped Tin: Love, Loss, and Kitchen Objects","<p><strong>For a limited time we have copies signed by Bee Wilson.</strong></p>
<p data-start=""191"" data-end=""513"">Bee Wilson has long been one of the most astute observers of how we cook, eat, and make meaning in the kitchen. In <em data-start=""306"" data-end=""328"">The Heart-Shaped Tin</em>, she turns her attention to the deeply personal and cultural significance of the objects we hold onto—from a battered wooden spoon to an inherited salt shaker or a humble melon baller.</p>
<p data-start=""515"" data-end=""945"">Prompted by the rediscovery of the pan in which she baked her wedding cake decades earlier, Wilson embarks on a wide-ranging exploration of memory, loss, and resilience through kitchen tools. The result is a work of quiet brilliance, in which Roman amphorae, Wedgwood teapots, and Soviet-era cabinets stand beside Rachel Maddow’s “Big Canister Catastrophe,” and anthropological insights coexist with tender personal recollections.</p>
<p data-start=""947"" data-end=""1303"" data-is-last-node="""" data-is-only-node="""">Ranging across centuries and continents, and attentive to both grief and renewal, Wilson brings a literate, nimble intelligence to every page. This is not simply a book about kitchenware—it’s a profound meditation on how we make meaning, and how the ordinary things we use every day can tether us to the past, reflect who we are, and point the way forward.</p>
<p>Hardcover. Black-and-white images.</p>",WWN,Media > Books > Print Books,BOOK,"11-04-2025, C, Fall 2025, Ln_En, preorder, signed",true,Title,Default Title,,,,,,,,Bee Wilson,1360.77711,shopify,continue,manual,31.99,,true,true,,,,,'9781324079248,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781324079248_1_6e216dd2-2d9a-44d8-bca0-c537c301cb64.jpg?v=1749569606,1,"Book Cover: The Heart-Shaped Tin: Love, Loss, and Kitchen Objects",false,The Heart-Shaped Tin | Kitchen Arts & Letters,"Uncover the hidden stories within everyday objects. Bee Wilson explores how kitchenware evokes memory, identity, love, and loss across cultures.",543543,,,,,,,,,,,Bee Wilson,Hardcover,,,English,,,,,'2025-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
the-comic-history-of-the-cocktail,The Comic Book History of the Cocktail,"<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div data-message-author-role=""assistant"" data-message-id=""f8725b10-a63d-4aef-a21e-ced055d02594"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" data-message-model-slug=""gpt-4o"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""0"" data-end=""345"">Few people have done more to shape our understanding of cocktails, past and present, than David Wondrich. With crisp illustrations by Dean Kotz, this engaging graphic history brings together Wondrich’s deep research and wry perspective to trace how mixed drinks evolved over centuries, from ancient ceremonial brews to the modern cocktail revival.</p>
<p data-start=""347"" data-end=""636"">It’s a broad, well-paced narrative, moving through cultural shifts, historical turning points, and the rise and fall (and rise again) of bartending as a serious craft. Wondrich connects the dots across time without losing sight of what makes cocktails pleasurable, not just significant.</p>
<p data-start=""638"" data-end=""866"">The format is friendly without dumbing anything down. Kotz’s artwork brings energy and personality to the stories, while nearly 30 recipes—some foundational, some unexpected—offer readers a reason to pause and stir something up.</p>
<p data-start=""868"" data-end=""1138"">Whether you're brushing up on your history or deepening your appreciation of what’s in your glass, there’s plenty here to enjoy and plenty to learn. It’s a smart gift, a satisfying read, and a reminder that even the simplest drink can carry a long, surprising backstory.</p>
</div>
</div>
</div>
</div>
</div>
</div>
<p>Hardcover. Color illustrations throughout.</p>",RDH,Media > Books > Print Books,BOOK,"09-23-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,David Wondrich,907.18474,shopify,continue,manual,29.99,,true,true,,,,,'9781984860330,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781984860330_1_901e2827-e174-4778-916c-beec239f52ae.jpg?v=1749569603,1,Book Cover: The Comic Book History of the Cocktail,false,The Comic Book History of the Cocktail | Kitchen Arts & Letters,"Wondrich's graphic novel mixes cocktail history with 20 recipes, tracing drinks from ancient wassail to the modern cocktail revolution.",543543,,,,,,,,,,,David Wondrich,Hardcover,,,English,,,,,'2025-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
the-comic-history-of-the-cocktail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781984860330_2_acf91569-b0e5-42a7-bdce-7adda9663fc4.jpg?v=1749569603,2,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comic-history-of-the-cocktail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781984860330_3_6210a2be-6b13-4ab1-87e9-12d9074fbdb3.jpg?v=1749569603,3,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comic-history-of-the-cocktail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781984860330_4_07592f10-b3e7-4c3b-8864-5c733a8eeba1.jpg?v=1749569603,4,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comic-history-of-the-cocktail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781984860330_5_590b786b-dd2a-42a5-8991-c92815ceacb0.jpg?v=1749569603,5,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-bottomless-cup,"The Bottomless Cup: A Memoir of Secrets, Restaurants, and Forgiveness","<p data-start=""316"" data-end=""694""><strong>For a limited time, we have copies signed by Kevin Boehm.</strong></p>
<p data-start=""316"" data-end=""694"">Long before he co-founded one of the most celebrated restaurant groups in the U.S., Kevin Boehm had to figure out who he was. That process began with a revelation just after high school: that the man he’d always believed was his father was not. Untethered from a version of family he’d taken for granted, Boehm left home and began chasing a childhood dream: running a restaurant.</p>
<p data-start=""696"" data-end=""1158""><em data-start=""696"" data-end=""716"">The Bottomless Cup</em> is not a highlight reel of professional success, though there are plenty of notable achievements here: forty restaurants, a James Beard Award, multiple Michelin stars. What sets the book apart is its willingness to linger in the uncertain spaces between those milestones—the years of searching, missteps, ambition, and emotional distance that shaped Boehm’s idea of what hospitality could mean, and what kind of life it could help him build.</p>
<p data-start=""1160"" data-end=""1525"">The writing is frank and sometimes funny, with a pace that reflects both the adrenaline of the dining room and the longer arc of personal reckoning. Readers interested in the restaurant world will find plenty of insider detail, but this is also a book about identity, chosen family, and what it takes to stay open—to risk vulnerability—on the other side of success.</p>
<p>Hardcover. Black-and-white photographs throughout.</p>",ABR,Media > Books > Print Books,BOOK,"11-04-2025, C, Fall 2025, Ln_En, preorder, signed",true,Title,Default Title,,,,,,,,Kevin Boehm,907.18474,shopify,continue,manual,28.00,,true,true,,,,,'9781419775246,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781419775246_1_41ff97f8-514e-434e-a916-fa54660cb3d3.jpg?v=1749569596,1,"Book Cover: The Bottomless Cup: A Memoir of Secrets, Restaurants, and Forgiveness",false,The Bottomless Cup | Kitchen Arts & Letters,"Kevin Boehm's memoir reveals the chaotic magic of restaurant life, his rise to culinary success, and finding family in unexpected places.",543543,,,,,,,,,,,Kevin Boehm,Hardcover,,,English,,,,,'2025-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
the-big-book-of-baking-viennoiserie,The Big Book of Baking & Viennoiserie,"<p data-start=""457"" data-end=""791"">This newly translated volume brings together two French professional baking titles into one essential English-language edition. The first half, focused on bread, comes from instructors at the prestigious École Hôtelière de Lausanne; the second, centered on Viennoiserie, is a collaboration among four accomplished French pastry chefs.</p>
<p data-start=""793"" data-end=""1045"">Step-by-step instructional photography accompanies many of the recipes, offering visual guidance for both techniques and finished presentation. From classic loaves to intricate laminated dough creations, the book balances practicality with inspiration.</p>
<p data-start=""1047"" data-end=""1407"">That said, the written instructions assume a solid working knowledge of baking fundamentals. This is a book for applying pastry skills—not for acquiring them. In a standout section on <em data-start=""1231"" data-end=""1258"">viennoiseries de prestige</em>, for example, the focus is on elaborate, showcase-worthy pieces built on layered doughs, often supported by a dozen or more detailed process images.</p>
<p data-start=""1409"" data-end=""1575"">Both beautiful and rigorous, this is a valuable reference for experienced bakers looking to expand their range with professional-level insight, structure, and flavor.</p>
<p>Hardcover. Color photographs throughout.</p>",ABR,Media > Books > Print Books,BOOK,"10-07-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,"Jean-Marie Lanio, Thomas Marie, and Olivier Magne",3175.14659,shopify,continue,manual,70.00,,true,true,,,,,'9782379451010,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9782379451010_1_2ec88d4d-ea7d-4f1a-af70-4de85834452c.jpg?v=1749569593,1,Book Cover: The Big Book of Baking & Viennoiserie,false,The Big Book of Baking & Viennoiserie | Kitchen Arts & Letters,"Master baking & viennoiserie with 200 detailed recipes from top French chefs. Perfect techniques, classic recipes, and global delicacies.",543543,,,,,,,,,,,Jean-Marie Lanio,Hardcover,,,English,,,,,'2025-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
the-big-book-of-baking-viennoiserie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9782379451010_2_a6862a10-932c-4675-b75a-f3bdc1373a26.jpg?v=1749569593,2,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
